athlete_full_name,country_id,athlete_id
Jean Christophe ROLLAND,54.0,6932
Francesco IVALDI,90.0,6933
Lisa CAMPBELL,7.0,6934
Murray HOCKING,7.0,6935
Roland OPFER,29.0,6936
Michelle DO,71.0,6937
Gavin BRADY,51.0,6938
Robert GALE,51.0,6939
Manuela LUTZE,29.0,6940
Jacqueline SOAMES,131.0,6941
John JENKINS,131.0,6942
Yanfen LIN,19.0,6943
Fen YAO,19.0,6944
Bacinte SOLIMAN,132.0,6945
Shaimaa Abdul Aziz,132.0,6946
Katrin WAGNER,29.0,6947
Mauricio MONTESERIN,127.0,6948
Jaime RIOS,127.0,6949
Stig Raagaard HANSEN,118.0,6950
Helene HANSEN,118.0,6951
Mariana MESA,21.0,6952
Daniela BEDANOVA,50.0,6953
Kvetoslava HRDLICKOVA,50.0,6954
Inga RODIONOVA,4.0,6955
Aleksandr ANICHENKO,4.0,6956
Dinu Mihai PESCARIU,91.0,6957
Ion APOSTOL,91.0,6958
Udo RAUMANN,29.0,6959
Rüdiger HÜBBERS,29.0,6960
Erez SHEMESH,11.0,6961
Shai Bachar,11.0,6962
Eliseu GANDA,,6963
Luvambu FILIPE,,6964
Tom MCWILLIAM,24.0,6965
Marina ANISSINA,54.0,6966
Gwendal PEIZERAT,54.0,6967
Rachael TAYLOR,7.0,6968
M.-Claude SAVARD-GAGNON,81.0,6969
Luc BRADET,81.0,6970
Reto GOETSCHI,32.0,6971
Guido ACKLIN,32.0,6972
Lisa BERTINI,90.0,6973
Martina ORZAN,90.0,6974
Yannik MORIN,81.0,6975
John SOKOLOWSKI,81.0,6976
Leonardo PETTINARI,90.0,6977
Jason DUNGJEN,71.0,6978
Xingdong CHEN,19.0,6979
Paul STEVENSON,7.0,6980
Steffen FETZNER,29.0,6981
Steven Keneth KELLY,120.0,6982
William HOLOWESKO,120.0,6983
Anna Marita SLUNGA-TALLBERG,110.0,6984
Katri Anneli LAIKE,110.0,6985
Andre EHRENBERG,29.0,6986
Jan KVALHEIM,18.0,6987
Kai BJORN,81.0,6988
Jason GIOBBI,7.0,6989
Adam BARCLAY,7.0,6990
Szilvia MEDNYANSZKI,9.0,6991
Chire KOYAMA,122.0,6992
Taeko TODO,122.0,6993
Pablo CAMPANA,25.0,6994
Nicolas LAPENTTI,25.0,6995
Natalya MISHKUTYONOK,27.0,6996
Kyoko SASAGE,122.0,6997
James Spencer COURIER,71.0,6998
Peter SAMPRAS,71.0,6999
Christian CLAUS,94.0,7000
Norbert PETSCHEL,94.0,7001
Claudio CELON,90.0,7002
Mario CELON,90.0,7003
Chin-Long CHIH,88.0,7004
Chin-Shui CHIH,88.0,7005
Bengt HAGANDER,1.0,7006
Magnus KJELL,1.0,7007
Jose Ramon OYARZABAL URANGA,127.0,7008
Jose Luis CORTA,127.0,7009
Elizabeth CAIN,7.0,7010
Peter CAIN,7.0,7011
Johan VON KOSKULL,110.0,7012
Peter VON KOSKULL,110.0,7013
Yanis KIPURS,145.0,7014
Vladimir KOSLOV,145.0,7015
Glenn HAYNES,56.0,7016
Christian FORCELLINI,140.0,7017
Gabriel FRANCINI,140.0,7018
Alan COOKE,131.0,7019
Carl Lustig PREAN,131.0,7020
Fatai ADEYEMO,59.0,7021
Oluyomi BANKOLE,59.0,7022
Christopher CAIRNS,7.0,7023
John Scott ANDERSON,7.0,7024
Peter GSCHNITZER,90.0,7025
Karl BRUNNER,90.0,7026
Maria BRANDIN,1.0,7027
Carina GUSTAVSSON,1.0,7028
Sophie BERGE,54.0,7029
Christoph BRULLMANN,32.0,7030
Rolf ZWICKY,32.0,7031
Bruce BAYLEY,65.0,7032
Howard PALMER,65.0,7033
Keith BARKER,,7034
Peter BARKER,,7035
Catherine SADLEIR,51.0,7036
Lynette SADLEIR,51.0,7037
Peter ERZBERGER,56.0,7038
Eduardo De Souza SOUZA,56.0,7039
Patrick MCDONAGH,24.0,7040
Michelle CAMERON,81.0,7041
Carolyn WALDO,81.0,7042
Wolfgang HOPPE,76.0,7043
Vladimir ALEKSANDROV,145.0,7044
Gerhard RAINER,94.0,7045
Thomas BACHLER,94.0,7046
Sharon JONES,131.0,7047
Paul ASKHAM,131.0,7048
Karen BARBER,131.0,7049
Nicholas Mark SLATER,131.0,7050
Guido ALKEMADE,61.0,7051
John STAVENUITER,61.0,7052
Valery Yakushin,145.0,7053
Sergey DANILIN,145.0,7054
Helen AMANKWA,73.0,7055
Patience Abena OPOKUA,73.0,7056
Alexandar SIMEONOV,83.0,7057
J. Bretnall YOUNG,71.0,7058
Bruce Perry MERRITT,71.0,7059
Steven Richard ERICKSON,71.0,7060
William E. Sr. BUCHAN,71.0,7061
Paula CARVALHO,56.0,7062
Teresa CARVALHO,56.0,7063
Constantin IANCU,91.0,7064
Constantin OBREJA,91.0,7065
Lotta ERLMAN,1.0,7066
Claude DASSE,54.0,7067
Niels ELLWANGER,137.0,7068
Carsten LOMKER,137.0,7069
William Carl Jr. BUCHAN,71.0,7070
Susan Jane GARLAND,131.0,7071
Robert DAW,131.0,7072
Ricardo Esteves ESTEVES CARVALHO,56.0,7073
Ronaldo Esteves ESTEVES CARVALHO,56.0,7074
Suharyadi SUHARYADI,2.0,7075
Donald WALALANGI,2.0,7076
Hans REITER,,7077
Jia-Liang JIANG,19.0,7078
Zeng-Cai XU,19.0,7079
Pierre Marie DELOOF,72.0,7080
Dirk CROIS,72.0,7081
Daniele LAUMANN,81.0,7082
Silken Suzette LAUMANN,81.0,7083
Albert SCHIESS,32.0,7084
Walter STEINER,32.0,7085
Iztok BOZIC,5.0,7086
Blaz TRUPEJ,5.0,7087
Markus DRONTMANN,61.0,7088
Robert DRONTMANN,61.0,7089
Julio LABANDEIRA,144.0,7090
Michael SPERR,137.0,7091
Rolf MÜLLER,137.0,7092
Helmut BRUNNER,90.0,7093
Walter BRUNNER,90.0,7094
Giuseppe SORAVIA,90.0,7095
Georg WERTH,90.0,7096
Evert BASTET,81.0,7097
Terence MCLAUGHLIN,81.0,7098
Miguel ELIZONDO,85.0,7099
Kelly EVERNDEN,51.0,7100
Bruce DERLIN,51.0,7101
Suzanne SEMANICK,71.0,7102
Scott GREGORY,71.0,7103
Luis Adrian TAMES-PEREA,85.0,7104
Walter SCHLAGBAUER,94.0,7105
Greet HELLEMANS,61.0,7106
Nicolette HELLEMANS,61.0,7107
Siyka Kelbecheva-Barbulova,83.0,7108
Stoyanka GRUITCHEVA-KUBATOVA,83.0,7109
April SARGENT,71.0,7110
Russell WITHERBY,71.0,7111
Guido BEHLING,76.0,7112
Torsten KRENTZ,76.0,7113
Nicola PAYNE,51.0,7114
Lynley HANNEN,51.0,7115
Manuela MALEEVA-FRAGNIERE,83.0,7116
Iryna Chunykhovska,145.0,7117
Juha VALTANEN,110.0,7118
Pekka NARKO,110.0,7119
Erik ZUCKER,,7120
Trace TERVO,,7121
Zoran PANCIC,124.0,7122
Milorad STANULOV,124.0,7123
Armando CHAVEZ,85.0,7124
Hans RINN,76.0,7125
Norbert HAHN,76.0,7126
Brent RUSHLAW,71.0,7127
Joseph W.C. TYLER,71.0,7128
Nicholas David PHIPPS,131.0,7129
George FARRELL,131.0,7130
Lee Ann MILLER,71.0,7131
William Benjamin FAUVER,71.0,7132
Isabella MICHELI,90.0,7133
Roberto PELIZZOLA,90.0,7134
Julian BROOKE-HOUGHTON,131.0,7135
Rodney Stuart PATTISSON,131.0,7136
Peter EVANS,51.0,7137
Sean REEVES,51.0,7138
Katia OVERFELDT,72.0,7139
Patricia SERNEELS,72.0,7140
Sjoerd HOEKSTRA,61.0,7141
Joost ADEMA,61.0,7142
Marco BELLODIS,90.0,7143
Carl-Erik ERIKSSON,1.0,7144
Nils STEFANSSON,1.0,7145
Charles WIGGIN,131.0,7146
Malcolm CARMICHAEL,131.0,7147
Henriette FRÖSCHL,137.0,7148
Christian STEINER,137.0,7149
Eoin COLLINS,24.0,7150
Janos SARUSI-KIS,9.0,7151
Istvan VASKUTI,9.0,7152
Alison BONNER,131.0,7153
Kim Susannah THOMAS,131.0,7154
Claudio KANO,56.0,7155
Manuela MAGER,76.0,7156
Uwe BEWERSDORFF,76.0,7157
Conrad Francis FINDLAY,71.0,7158
Dennis Walter CONNER,71.0,7159
Jakob HLASEK,32.0,7160
Marc ROSSET,32.0,7161
Ruxandra DRAGOMIR,91.0,7162
Irina SPIRLEA,91.0,7163
Borys Rozenberh,145.0,7164
Barbara Ann KIRCH,71.0,7165
Charlene TOWNE,71.0,7166
Christinel PICIOREA,91.0,7167
Marina PESTOVA,145.0,7168
Stanislav LEMOVICH,145.0,7169
Kerri Michelle TEPPER,7.0,7170
Ying KWOK,7.0,7171
Larisa SAVCHENKO,145.0,7172
Susan WYNNE,71.0,7173
Joseph DRUAR,71.0,7174
Todor TODOROV,83.0,7175
Nikolaï BOTEV,83.0,7176
John BEATTIE,131.0,7177
Richard STANHOPE,131.0,7178
Jörg SCHRAMME,76.0,7179
Uwe STEINGROSS,76.0,7180
Abram EKELS,61.0,7181
Benjamin STAARTJES,61.0,7182
Scott WENDLAND,71.0,7183
Deyan Slavov BONEV,83.0,7184
Petar BOZHILOV,83.0,7185
Michael ALJOE,71.0,7186
Guy Gerard,54.0,7187
S. Bret,54.0,7188
Matija LJUBEK,124.0,7189
Mirko NISOVIC,124.0,7190
Adrian ARENDT,91.0,7191
Mircea CARP,91.0,7192
Dan Ibsen SORENSEN,118.0,7193
Lars LONBORG,118.0,7194
Per RASMUSSEN,118.0,7195
Bjarne ELTANG,118.0,7196
Gottfried BAR,94.0,7197
Natalya BESTEMYANOVA,145.0,7198
Andrey BUKIN,145.0,7199
Martin B. FERRARI,144.0,7200
Sergio Hugo SINISTRI,144.0,7201
Anastasios BAVELAS,84.0,7202
George EFREMOGLOU,84.0,7203
Laurent LACASA,54.0,7204
Alexandre PERAHIA,54.0,7205
Chin-Sen CHEN,88.0,7206
Sharon HAMBROOK,81.0,7207
Kelly KRYCZKA,81.0,7208
Hans-Jürgen PFOHE,127.0,7209
Montague Roscoe HIGGS,120.0,7210
Muhammad Zakaullah,8.0,7211
Munir Sadiq,8.0,7212
Bogdan KRAMER,14.0,7213
Jarogniew KRÜGER,14.0,7214
Szabolcs DETRE,9.0,7215
Zsolt DETRE,9.0,7216
Roger POTTER,131.0,7217
Michael PUGH,131.0,7218
Ana Maria GODES,127.0,7219
Gloria GAUCHIA,127.0,7220
Rachel MAYER,71.0,7221
Peter BREEN,71.0,7222
Stephan PUXKANDL,94.0,7223
Alejandro FERREIRO DE NAVA,109.0,7224
Bernd KNUPPEL,109.0,7225
Hans Christopher STEINFELD,71.0,7226
Stephen Delancey BENJAMIN,71.0,7227
Borislav ANANIEV,83.0,7228
Nikolai ILKOV,83.0,7229
Marek DOPIERALA,14.0,7230
Jan PINCZURA,14.0,7231
Erich AMPLATZ,94.0,7232
Kelly RAO,126.0,7233
Christopher TIMMS,51.0,7234
Jong-Yeol O,20.0,7235
Ki-Han KIM,20.0,7236
Thomas DE LA HUNTY,131.0,7237
Alec LEONCE,131.0,7238
Eva RAKUSZ,9.0,7239
Maria ZAKARIAS,9.0,7240
Erik LINDH,1.0,7241
Barry GRIFFITHS,51.0,7242
Peter Stuart JACKSON,51.0,7243
Carlos ROSSI,69.0,7244
Rodrigo ZWAZOLA,69.0,7245
Alberto GONZALEZ,69.0,7246
Juan BARAHONA,69.0,7247
Gyorgy HOLOVICS,9.0,7248
Tamas HOLOVITS,9.0,7249
Aleksandr POTAPOV,145.0,7250
Viktor POTAPOV,145.0,7251
Gregory TORPY,7.0,7252
Dorin DEGAN,91.0,7253
Grigore Anghel,91.0,7254
Cathleen THAXTON-TIPPETT,71.0,7255
Julia Hand GEER,71.0,7256
Judy BLUMBERG,71.0,7257
Michael SEIBERT,71.0,7258
Dimitrios Dimitriou,26.0,7259
Panagiotis Nikolaou,26.0,7260
Manfred KAUFMANN,56.0,7261
Reinaldo CONRAD,56.0,7262
Richard HEALEY,71.0,7263
Walter DANCO,71.0,7264
Hans HILTEBRAND,32.0,7265
Walter RAHM,32.0,7266
Yukino MATSUMOTO,122.0,7267
Aarne LINDROOS,110.0,7268
Kari LINDROOS,110.0,7269
Desmond DOUGLAS,131.0,7270
Skylet ANDREW,131.0,7271
Erich Walch,90.0,7272
P. Seebacher,90.0,7273
Thomas SCHWAB,137.0,7274
Wolfgang STAUDINGER,137.0,7275
Antonio MASTRANDREA,90.0,7276
Danio MERLI,90.0,7277
Francisco Antunes MOURAO,123.0,7278
Joaquim Leca RAMADA,123.0,7279
Daniel BURGNER,,7280
David ENTWISTLE,,7281
Bernhard LEHMANN,76.0,7282
Mario HOYER,76.0,7283
Lalin JIRASINHA,53.0,7284
Ranil DIAS,53.0,7285
Geoffrey HORAN,51.0,7286
Allan HORAN,51.0,7287
Barry KELLY,7.0,7288
Robert LEE,7.0,7289
Lawrence WOODS,81.0,7290
Michael DE LA ROCHE,81.0,7291
Annemarie DERCKX,61.0,7292
Sheila CONOVER,71.0,7293
Cathy J. MARINO,71.0,7294
Andreas KARAPATAKIS,26.0,7295
Khristos Khristoforou,26.0,7296
Adelina GONZALEZ MUNOZ,127.0,7297
Anna BACCHIEGA,90.0,7298
Nives MONICO,90.0,7299
Jörg HOFFMANN,76.0,7300
Jochen PIETZSCH,76.0,7301
Bernhard GERMESHAUSEN,76.0,7302
Hans Jürgen GERHARDT,76.0,7303
Dragos PANAITESCU,91.0,7304
Gheorghe LIXANDRU,91.0,7305
Cesare BIAGI,90.0,7306
Franco PIVOLI,90.0,7307
Vijay AMRITRAJ,126.0,7308
Anand AMRITRAJ,126.0,7309
Carlos WANDERLEY,56.0,7310
Eduardo Henrique PENIDO,56.0,7311
Marcos Pinto Rizzo SOARES,56.0,7312
Marleen KUPPENS,72.0,7313
Brigitte VERNAILLEN,72.0,7314
Fritz SPERLING,94.0,7315
Kurt OBERHÖLLER,94.0,7316
"Carl Auteried, Jr.",94.0,7317
Wolfgang BOHM,94.0,7318
Calla URBANSKI,71.0,7319
Rocky Marval,71.0,7320
Yelena VALOVA,145.0,7321
Oleg VASILYEV,145.0,7322
Andreas SCHMELZ,137.0,7323
Georg AGRIKOLA,137.0,7324
Katerina MATOUSEK,81.0,7325
Marco SAVELLI,90.0,7326
Roberto GAZZEI,90.0,7327
Marina CHERKASOVA,145.0,7328
Sergey SHAKRAY,145.0,7329
Felix GANCEDO GOMEZ,127.0,7330
Jesus TURRO HOMEDES,127.0,7331
Kerstin SPITTLER,76.0,7332
Katrin SCHRODER,76.0,7333
Danko MANDIC,124.0,7334
Zoran KALEBIC,124.0,7335
Jerzy DUNAJSKI,14.0,7336
Marek WISLA,14.0,7337
Peter FOSTER,7.0,7338
Kelvin John GRAHAM,7.0,7339
Lia TROVATI,90.0,7340
Frederick FRITSCH,71.0,7341
John DEATLEY,71.0,7342
Jan Erik VOLLEBREGT,61.0,7343
Sjoerd VOLLEBREGT,61.0,7344
Dimitar PETROV,83.0,7345
Stoiko KHADILEV,83.0,7346
André BENOIT,81.0,7347
Emilio SANCHEZ,127.0,7348
Sergio CASAL MARTINEZ,127.0,7349
Carl-Uwe STEEB,137.0,7350
Eric JELEN,137.0,7351
Matthias SEACK,137.0,7352
Oliver SEACK,137.0,7353
Jay GLASER,71.0,7354
Jeremy James PALMER-TOMKINSON,131.0,7355
John DENBY,131.0,7356
Hartmut FAUST,137.0,7357
Wolfram FAUST,137.0,7358
Michael Jeremy BATES,131.0,7359
Andrew Nicholas CASTLE,131.0,7360
Donald Bruce MAC DONALD,81.0,7361
Alejandra Marta GABAGLIO,144.0,7362
Hae Ja KIM DE RIMASA,144.0,7363
Tracy WILSON,81.0,7364
Robert MCCALL,81.0,7365
Donella BURRIDGE,7.0,7366
Lisa STEANES,7.0,7367
Trine Elvstrøm-Myralf,118.0,7368
Paul Elvstrøm,118.0,7369
Line HADDAD,54.0,7370
Sylvain PRIVE,54.0,7371
Joachim GRIESE,137.0,7372
Michael MARCOUR,137.0,7373
Gunnlaugur JONASSON,49.0,7374
Jon PETURSSON,49.0,7375
Chung-Chou WU,88.0,7376
Chi-Fang HWANG,88.0,7377
Peter HEMPEL,76.0,7378
Harry NOLTE,76.0,7379
Gregory HAYDENLUCK,81.0,7380
Monica Mae HAVELKA,71.0,7381
Borislav VUJADINOVIC,124.0,7382
Miro PANDUREVIC,124.0,7383
Anton FISCHER,137.0,7384
Hans METZLER,137.0,7385
Regina WOODWARD,9.0,7386
Csaba SZENTPETERY,9.0,7387
Min TAN,19.0,7388
Xi LUO,19.0,7389
Kiyoshi SAITO,122.0,7390
Takehiro WATANABE,122.0,7391
Natalie SEYBOLD,71.0,7392
Wayne SEYBOLD,71.0,7393
Bernadette BREGEON-HETTICH,54.0,7394
Catherine MATHEVON,54.0,7395
Ion DUMINICEL,91.0,7396
Costel PETRARIU,91.0,7397
Hakan LINDSTROM,1.0,7398
Peter SUNDELIN,1.0,7399
Boris Franz BECKER,29.0,7400
Michael STICH,29.0,7401
Erika MCDAVID,56.0,7402
Eva RIERA,56.0,7403
Ellen BECKER,137.0,7404
Iris VOLKNER,137.0,7405
Terez BEDNARIK,9.0,7406
Eva MOLNAR,9.0,7407
Nduka ODIZOR,59.0,7408
Tony MMOH,59.0,7409
Erik BJÖRKUM,18.0,7410
Alexander SCHROFF,32.0,7411
Daniel SCHROFF,32.0,7412
Edit URBAN,9.0,7413
Ilias HADZIPAVLIS,84.0,7414
Jörg SCHMALL,137.0,7415
Jörg SPENGLER,137.0,7416
Vladimir VASILYEV,145.0,7417
Vyacheslav TINEEV,145.0,7418
Csaba NAGY-LAKATOS,91.0,7419
Laurentiu BUDUR,91.0,7420
Bettina KAMPF,137.0,7421
Cordula KELLER,137.0,7422
Andreas FREY,32.0,7423
John Garvin HOYT,47.0,7424
Hovey T. FREEMAN,47.0,7425
Isabelle DEMONGEOT,54.0,7426
Irina Salomykova-Vaag,145.0,7427
Irina KHMELEVSKAYA,145.0,7428
Jennifer Kirsten BARNES,81.0,7429
Sarah Ann OGILVIE,81.0,7430
Franz PAULWEBER,94.0,7431
Gerd ZAUNSCHIRM,94.0,7432
Enrique MIGUEZ GOMEZ,127.0,7433
Narciso SUAREZ AMADOR,127.0,7434
Laurentin BALANOIU,91.0,7435
Ewa KAMINSKA-EICHLER,14.0,7436
Ewa WOJTASZEK,14.0,7437
Hans BRANDNER,137.0,7438
Balthasar SCHWARM,137.0,7439
Igor ZUBORENKO,145.0,7440
Valeri VYRVICH,145.0,7441
Jacob Bojsen MOLLER,118.0,7442
Francis MASLEY,71.0,7443
"Ray Bateman, Jr.",71.0,7444
Leonardo LAVALLE,85.0,7445
Francisco MACIEL,85.0,7446
Michael WHITE,34.0,7447
Angelica GAVALDON,85.0,7448
Lupita NOVELO,85.0,7449
Philippe RENAUD,54.0,7450
Joel BETTIN,54.0,7451
Jorma LEHTELA,110.0,7452
Radka STOYANOVA,83.0,7453
Lalka Stoyanova BERBEROVA,83.0,7454
Grant KENNY,7.0,7455
Harriet VAN ETTEKOVEN,61.0,7456
Lynda CORNET,61.0,7457
Günther LEMMERER,94.0,7458
Franz LECHLEITNER,94.0,7459
Morten CHRISTENSEN,118.0,7460
Michael TAUSON,118.0,7461
Hagen John BOWER,51.0,7462
Lourdes CANDINI,85.0,7463
Bruce FORD,81.0,7464
Patrick WALTER,81.0,7465
Eckart KAPHENGST,137.0,7466
Hans-Friedrich BÖSE,137.0,7467
Richard COXON,7.0,7468
Danut DOBRE,91.0,7469
James A. TYLER,71.0,7470
Henk VAN GENT,61.0,7471
Jan VAN DEN HONDEL,61.0,7472
Franck LAMBERT,54.0,7473
Pierre LANGLOIS,54.0,7474
Rüdiger HELM,76.0,7475
Bernd OLBRICHT,76.0,7476
Jose Roberto BENITEZ,47.0,7477
Miguel Antonio CASELLAS,47.0,7478
Atanda Ganiyu MUSA,59.0,7479
Günther EGER,29.0,7480
Matthew ROY,71.0,7481
Pascale BESSON,54.0,7482
Muriel HERMINE,54.0,7483
Juha SIIRA,110.0,7484
Brian VACHON,81.0,7485
J.R.Serge CANTIN,81.0,7486
Mika HOSHINO,122.0,7487
Alfio PERABONI,90.0,7488
Giorgio GORLA,90.0,7489
Enrique DIAZ,47.0,7490
"Juan Torruella, Jr.",47.0,7491
Wendy SESSIONS,131.0,7492
Stephen Gordon WILLIAMS,131.0,7493
Nicolas CHATELAIN,54.0,7494
Ricky MCINTOSH,34.0,7495
Frank DIETRICH,137.0,7496
Michael TWITTMANN,137.0,7497
David Thomas WHITEHURST,71.0,7498
Robert Michael WHITEHURST,71.0,7499
Philip TUCKNISS,58.0,7500
Mark GURR,58.0,7501
Adrian DI PIAZZA,7.0,7502
Simon DODD,7.0,7503
Kitty CARRUTHERS,71.0,7504
Peter CARRUTHERS,71.0,7505
Claes Thunbo CHRISTENSEN,118.0,7506
Finn Thunbo CHRISTENSEN,118.0,7507
Piet NORVAL,96.0,7508
Igor LOBANOV,151.0,7509
Bart Carpentier Alting,112.0,7510
Dudley DEN DULK,112.0,7511
Jose PEREZ CASTANE,32.0,7512
Juan COSTAS TORDERA,32.0,7513
Tibor KLAMPAR,9.0,7514
Zsolt KRISTON,9.0,7515
Owen PINNELL,51.0,7516
Blair TELFORD,51.0,7517
Flyura BULATOVA-ABBATE,145.0,7518
Olena KOVTUN,145.0,7519
Bernard PICHERY,54.0,7520
Aleksandr FOMCHENKO,145.0,7521
Yevgeny Duleyev,145.0,7522
Luiz Antonio SOHNI AYDOS,56.0,7523
Marco Antonio PARADEDA,56.0,7524
Carl WINTERS,72.0,7525
Peter WINTERS,72.0,7526
Vania GESHEVA,83.0,7527
Diana PALIISKA,83.0,7528
Laurent COURARIE-DELAGE,54.0,7529
Thierry POIREY,54.0,7530
"Olney, III KENT",71.0,7531
Carl Terence WHITE,71.0,7532
Steffi GRAF,137.0,7533
Claudia KOHDE-KILSCH,137.0,7534
Slavcho Mangarakov,83.0,7535
Boyko Savov,83.0,7536
Joseph KILBURN,81.0,7537
Robert WILSON,81.0,7538
Claudia CHABALGOITY,56.0,7539
Andrea CHAHAD GUEDES VIEIRA,56.0,7540
Eckart DIESCH,137.0,7541
Jörg DIESCH,137.0,7542
Bertrand CARDIS,32.0,7543
Rainer FROHLICH,32.0,7544
Alejandro ABASCAL GARCIA,127.0,7545
Jose Maria BENAVIDES ACCIBAR,127.0,7546
Ramesh KRISHNAN,126.0,7547
Kamlesh MEHTA,126.0,7548
Sujay GHORPADE,126.0,7549
Pamela Howard SHRIVER,71.0,7550
Zina GARRISON,71.0,7551
Aiko SAITO,122.0,7552
Keiko NOGAMI,122.0,7553
Derek PRENTICE,131.0,7554
Christophe DYASON,131.0,7555
Wai-Cheng LAU,33.0,7556
Mee-Han LEONG,33.0,7557
Antonio Mardel CORREIA,123.0,7558
Henrique Ulrich ANJOS,123.0,7559
Naoyuki OGAWA,122.0,7560
Takashi TAMURA,122.0,7561
Guerrino GHEDINA,90.0,7562
Andrea MENEGHIN,90.0,7563
Istvan SZABO,9.0,7564
Istvan JOOS,9.0,7565
Zdenek PECKA,13.0,7566
Vaclav VOCHOSKA,13.0,7567
Abiola Olawunmi ODUMOSU,59.0,7568
Jeong-Bae KONG,20.0,7569
Byung-In LEE,20.0,7570
Michel VATRICAN,,7571
Sherry BALL,81.0,7572
Bernard BREGEON,54.0,7573
Patrick LEFOULON,54.0,7574
Natasha KUCHIKI,71.0,7575
Petr PROCHAZKA,13.0,7576
Alan LOHNISKY,13.0,7577
Jean Yves LE DEROFF,54.0,7578
Fiona GALLOWAY,51.0,7579
Alexander L. PETERSON,51.0,7580
Peter HENRY,51.0,7581
Kari OFSTAD,18.0,7582
Anne WAHL,18.0,7583
Sergei PETRENKO,145.0,7584
Aleksandr VINOGRADOV,145.0,7585
Carlos A. IRIGOYEN,144.0,7586
Guillermo PARADA,144.0,7587
Josef STEINMAYER,32.0,7588
Reto HEILIG,32.0,7589
Howard SILER,71.0,7590
Dick NALLEY,71.0,7591
Fuminori TSUSHIMA,122.0,7592
Lucy Amanda PERRETT,131.0,7593
Lesley Anne SMITHER,131.0,7594
Meinhard MÜLLER,32.0,7595
Colin PARK,81.0,7596
Jay CROSS,81.0,7597
Bo LIN,19.0,7598
Shan-Feng YANG,19.0,7599
Peter HELL,137.0,7600
Heinz BUSCHE,137.0,7601
Jochum (Jock) BILGER,51.0,7602
Murray ROSS,51.0,7603
Gordana PERKUCIN,136.0,7604
Ling Ling Agustin MINANGMOJO,2.0,7605
Rossy Pratiwi Dipoyanti,2.0,7606
Alex WOLF,90.0,7607
Georg BEIKIRCHER,90.0,7608
Peter Young,131.0,7609
J. Knutsen,131.0,7610
Govert BRASSER,61.0,7611
Willem VAN WALT MEIJER,61.0,7612
David Rockwell MCFAULL,71.0,7613
Michael Jon ROTHWELL,71.0,7614
Henry Mikko Ilari BRUMMER,110.0,7615
Ali Rudi Rainer BIAUDET,110.0,7616
Stefan EDBERG,1.0,7617
Anders JARRYD,1.0,7618
Jens Hakon CHRISTENSEN,118.0,7619
Morten NIELSEN,118.0,7620
Fang LI,19.0,7621
Min TANG,19.0,7622
Alain LEWUILLON,72.0,7623
Willem VAN BELLEGHEM,72.0,7624
Jin-Seon Yu,20.0,7625
Bong-Su Kim,20.0,7626
Yuji YAKU,122.0,7627
Timothy STORM,81.0,7628
Peter MAC GOWAN,81.0,7629
Markus WECHSLER,32.0,7630
Alfred FISCHER,32.0,7631
Bernt LINDELOF,1.0,7632
Erik ZEIDLITZ,1.0,7633
Mikael APPELGREN,1.0,7634
Hye Yong KIM,93.0,7635
Bok Sun WI,93.0,7636
Karl STRANDMAN,1.0,7637
Gyorgy FUNDAK,9.0,7638
Gabor ZALAI,9.0,7639
Andrea STRNADOVA,13.0,7640
Roberto FUSARO,90.0,7641
Mauro JAGODNICH,90.0,7642
Aivars Šnepsts,145.0,7643
Olga VOLOJINSKAYA,145.0,7644
Aleksandr SVININE,145.0,7645
Alan Blair THOMPSON,51.0,7646
Geoff WALKER,51.0,7647
Jörg LANDVOIGT,76.0,7648
Bernd LANDVOIGT,76.0,7649
Jill WATSON,71.0,7650
Peter OPPEGARD,71.0,7651
Henrik EYERMANN,1.0,7652
Kent CARLSSON,1.0,7653
Gonzalo HEREDIA,144.0,7654
Olaf HEUKRODT,76.0,7655
Uwe MADEJA,76.0,7656
Darren CAHILL,7.0,7657
John Basil FITZGERALD,7.0,7658
Agustin MORENO,85.0,7659
Birgitta BENGTSSON,1.0,7660
Marit SÖDERSTRÖM,1.0,7661
Andrew SHERIFF,131.0,7662
Jeremy WEST,131.0,7663
George COSAC,91.0,7664
Violeta NINOVA,83.0,7665
Stefka MADINA,83.0,7666
Alf John HANSEN,32.0,7667
Rolf Bernt THORSEN,32.0,7668
Claudia MASSARI,137.0,7669
Leonardo AZZOLA,137.0,7670
Marc LAURENT,54.0,7671
Roger SURMIN,54.0,7672
Luiz Roberto MATTAR,56.0,7673
Silke PREUSS,76.0,7674
Susanne THEEL,76.0,7675
Marco ROMANO,90.0,7676
Pasquale AIESE,90.0,7677
Nicola Maria SHEARN,131.0,7678
Lian Elizabeth GOODWIN,131.0,7679
Nelson FALCAO,56.0,7680
Mats HANSSON,1.0,7681
Hsiu.Yu CHANG,88.0,7682
Li-Yu LIN,88.0,7683
Yoshimitsu KADOWAKI,122.0,7684
Yuji FUNAYAMA,122.0,7685
Uwe Horst Konrad MARES,137.0,7686
Wolf STADLER,137.0,7687
Alexander SCHUCK,76.0,7688
Victor CABALLERO,117.0,7689
Hugo Ricardo CHAPACU CABRERA,117.0,7690
Erik GOGSTAD,18.0,7691
Atle NORSTAD,18.0,7692
Aleksandr MARCHENKO,145.0,7693
Vasili YAKUSHA,145.0,7694
David LEUTY,81.0,7695
Kevin TYLER,81.0,7696
